,product_name,signal_name,loc_name,loc_lat,loc_lang,loc_zoom,value_mn,value_sd,value_md,value_q1,value_q2,year,month,day,hour,minutes,seconds,value_mn_rescale
42,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.16943107545375824,0.06446437537670135,0.18004115670919418,0.10406026616692543,0.22532080858945847,2020,02,12,-1,-1,-1,0.18978289793691241
43,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.506037712097168,0.2161913812160492,0.5218923687934875,0.35183045268058777,0.6712855100631714,2020,02,13,-1,-1,-1,0.8330891976957575
44,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,02,14,-1,-1,-1,-2.045177129812419
45,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.49127450585365295,0.22476129233837128,0.5278690457344055,0.3000626191496849,0.6720873713493347,2020,02,15,-1,-1,-1,0.8048744730076243
46,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,02,16,-1,-1,-1,-2.045177129812419
47,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,02,17,-1,-1,-1,-2.045177129812419
48,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.23236636817455292,0.17496885359287262,0.15375100076198578,0.09462748281657696,0.36505910009145737,2020,02,18,-1,-1,-1,0.3100617809921639
49,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.19404402375221252,0.05095286667346954,0.19467230141162872,0.16263072937726974,0.24227869510650635,2020,02,19,-1,-1,-1,0.23682197254912235
50,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.3113531768321991,0.13700559735298157,0.3142254054546356,0.22419802844524384,0.3873486816883087,2020,02,20,-1,-1,-1,0.46101754381967947
51,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,02,21,-1,-1,-1,-2.045177129812419
52,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.3654702305793762,0.14901688694953918,0.3716144859790802,0.2558356523513794,0.4583304822444916,2020,02,22,-1,-1,-1,0.5644434356770278
53,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,02,23,-1,-1,-1,-2.045177129812419
54,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.23703594505786896,0.16513419151306152,0.2043774276971817,0.12224044650793076,0.2494671568274498,2020,02,24,-1,-1,-1,0.31898605015156195
55,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,02,25,-1,-1,-1,-2.045177129812419
56,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.13812348246574402,0.030902734026312828,0.1369708776473999,0.11836523562669754,0.14520253241062164,2020,02,26,-1,-1,-1,0.12994934266209038
57,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.2161659598350525,0.0808522179722786,0.2195473313331604,0.1433052122592926,0.27925262600183487,2020,02,27,-1,-1,-1,0.2791003452718489
58,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.13210099935531616,0.04367528483271599,0.13980650901794434,0.09905359894037247,0.16982831060886383,2020,02,28,-1,-1,-1,0.11843946465206827
59,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,02,29,-1,-1,-1,-2.045177129812419
60,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,01,-1,-1,-1,-2.045177129812419
61,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,02,-1,-1,-1,-2.045177129812419
62,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,03,-1,-1,-1,-2.045177129812419
63,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.18122023344039917,0.08752463012933731,0.17823722958564758,0.09773819148540497,0.24186702072620392,2020,03,04,-1,-1,-1,0.21231376565029236
64,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,05,-1,-1,-1,-2.045177129812419
65,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,06,-1,-1,-1,-2.045177129812419
66,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.1609254777431488,0.10345146805047989,0.13041896373033524,0.08753513172268867,0.2116018943488598,2020,03,07,-1,-1,-1,0.1735274115774857
67,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,08,-1,-1,-1,-2.045177129812419
68,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,09,-1,-1,-1,-2.045177129812419
69,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,10,-1,-1,-1,-2.045177129812419
70,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.14986421167850494,0.08858043700456619,0.12233105301856995,0.08513538539409637,0.19603770971298218,2020,03,11,-1,-1,-1,0.15238765564857226
71,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,12,-1,-1,-1,-2.045177129812419
72,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.077333465218544,0.012620020657777786,0.0738481879234314,0.06514246761798859,0.09118906408548355,2020,03,13,-1,-1,-1,0.013770406181402708
73,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,14,-1,-1,-1,-2.045177129812419
74,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.09798912703990936,0.01939697377383709,0.09705241397023201,0.08944227546453476,0.11033644527196884,2020,03,15,-1,-1,-1,0.053246506557431204
75,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.2056022435426712,0.12048331648111343,0.19508513808250427,0.08728792518377304,0.28551076352596283,2020,03,16,-1,-1,-1,0.25891148236789735
76,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,17,-1,-1,-1,-2.045177129812419
77,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.16057971119880676,0.04978257417678833,0.17095991969108582,0.1291403602808714,0.2016291581094265,2020,03,18,-1,-1,-1,0.17286659930581108
78,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,19,-1,-1,-1,-2.045177129812419
79,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,20,-1,-1,-1,-2.045177129812419
80,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.11088459938764572,0.049440838396549225,0.10787433385848999,0.07156291231513023,0.128653421998024,2020,03,21,-1,-1,-1,0.07789170869125907
81,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,22,-1,-1,-1,-2.045177129812419
82,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.1477399617433548,0.0889885276556015,0.12351761013269424,0.07904183119535446,0.17028532549738884,2020,03,23,-1,-1,-1,0.14832789206467098
83,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,24,-1,-1,-1,-2.045177129812419
84,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,25,-1,-1,-1,-2.045177129812419
85,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,26,-1,-1,-1,-2.045177129812419
86,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,27,-1,-1,-1,-2.045177129812419
87,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,28,-1,-1,-1,-2.045177129812419
88,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.10369591414928436,0.02314324490725994,0.10036858171224594,0.09195569157600403,0.11095530167222023,2020,03,29,-1,-1,-1,0.06415304166158803
89,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,30,-1,-1,-1,-2.045177129812419
90,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,03,31,-1,-1,-1,-2.045177129812419
91,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.17987874150276184,0.060332152992486954,0.18773046135902405,0.12898701429367065,0.21626145392656326,2020,04,01,-1,-1,-1,0.20974997123683872
92,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,02,-1,-1,-1,-2.045177129812419
93,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.16881680488586426,0.06388655304908752,0.16692352294921875,0.12153014540672302,0.20959514379501343,2020,04,03,-1,-1,-1,0.1886089337809375
94,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,04,-1,-1,-1,-2.045177129812419
95,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.08137276768684387,0.0180352870374918,0.08205095678567886,0.06899288669228554,0.09123818948864937,2020,04,05,-1,-1,-1,0.021490125407383192
96,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.11398761719465256,0.04976239800453186,0.10489044338464737,0.06970930844545364,0.15216349065303802,2020,04,06,-1,-1,-1,0.08382204602333632
97,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.09509299695491791,0.022801358252763748,0.09189534187316895,0.08040372096002102,0.1135068666189909,2020,04,07,-1,-1,-1,0.04771156301866245
98,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.1088782325387001,0.04486016929149628,0.08939044922590256,0.07676482945680618,0.14544789865612984,2020,04,08,-1,-1,-1,0.07405723755181641
99,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,09,-1,-1,-1,-2.045177129812419
100,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.11122472584247589,0.03576630353927612,0.1061779223382473,0.08308383263647556,0.1387934461236,2020,04,10,-1,-1,-1,0.07854174189704725
101,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,11,-1,-1,-1,-2.045177129812419
102,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.08340784907341003,0.0303297508507967,0.07599011063575745,0.05858534947037697,0.09732409194111824,2020,04,12,-1,-1,-1,0.025379474380282027
103,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,13,-1,-1,-1,-2.045177129812419
104,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.0701281726360321,0.011342765763401985,0.07244463264942169,0.06154163274914026,0.07776029594242573,2020,04,14,-1,-1,-1,0.0
105,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.09163190424442291,0.0321563258767128,0.08951182663440704,0.06200658716261387,0.11006355658173561,2020,04,15,-1,-1,-1,0.04109689027508973
106,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.12354429066181183,0.0227921511977911,0.12351512536406517,0.11416028626263142,0.13283660262823105,2020,04,16,-1,-1,-1,0.1020862974577922
107,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.14742247760295868,0.05037996172904968,0.15143513679504395,0.11276137456297874,0.16281284391880035,2020,04,17,-1,-1,-1,0.14772113175350485
108,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,18,-1,-1,-1,-2.045177129812419
109,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.17045271396636963,0.05490419641137123,0.164466992020607,0.15048964321613312,0.20774928480386734,2020,04,19,-1,-1,-1,0.19173540397717628
110,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,20,-1,-1,-1,-2.045177129812419
111,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,21,-1,-1,-1,-2.045177129812419
112,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.13196349143981934,0.05721516162157059,0.13764090836048126,0.07477730512619019,0.15944936871528625,2020,04,22,-1,-1,-1,0.1181766661844328
113,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.12042216211557388,0.03450511023402214,0.12577923387289047,0.09449508599936962,0.15309691801667213,2020,04,23,-1,-1,-1,0.0961194366065621
114,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.12013129889965057,0.06959200650453568,0.08865570276975632,0.0754090603441,0.14193665981292725,2020,04,24,-1,-1,-1,0.09556355291681239
115,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,25,-1,-1,-1,-2.045177129812419
116,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.12310303747653961,0.04607574641704559,0.12329919636249542,0.09118629805743694,0.15012560039758682,2020,04,26,-1,-1,-1,0.10124299574305214
117,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,27,-1,-1,-1,-2.045177129812419
118,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,28,-1,-1,-1,-2.045177129812419
119,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,29,-1,-1,-1,-2.045177129812419
120,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,04,30,-1,-1,-1,-2.045177129812419
121,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,05,01,-1,-1,-1,-2.045177129812419
122,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.08480391651391983,0.022843001410365105,0.08294941484928131,0.06838514655828476,0.0949973613023758,2020,05,02,-1,-1,-1,0.0280475708513554
123,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.07421470433473587,0.014441987499594688,0.0717235803604126,0.06228863075375557,0.08418199606239796,2020,05,03,-1,-1,-1,0.007809981443489216
124,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,05,04,-1,-1,-1,-2.045177129812419
125,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.12892980873584747,0.04423472285270691,0.12603618204593658,0.0990750752389431,0.15270277112722397,2020,05,05,-1,-1,-1,0.11237883874289607
126,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,05,06,-1,-1,-1,-2.045177129812419
127,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.1060958206653595,0.033523596823215485,0.11082850396633148,0.07568275928497314,0.13352401554584503,2020,05,07,-1,-1,-1,0.06873962675099304
128,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.11860691010951996,0.04753772169351578,0.12206610664725304,0.07512127794325352,0.1488173007965088,2020,05,08,-1,-1,-1,0.09265021489783667
129,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.08958876132965088,0.01684708334505558,0.09732431918382645,0.0876336395740509,0.0989028811454773,2020,05,09,-1,-1,-1,0.03719213449995956
130,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.144693985581398,0.11890742182731628,0.09801085293292999,0.08021871745586395,0.16177013516426086,2020,05,10,-1,-1,-1,0.1425065699616909
131,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,05,11,-1,-1,-1,-2.045177129812419
132,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.10642941296100616,0.062398094683885574,0.06598617136478424,0.059020884335041046,0.1207723617553711,2020,05,12,-1,-1,-1,0.06937717218824435
133,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,-1.0,-1.0,-1.0,-1.0,-1.0,2020,05,13,-1,-1,-1,-2.045177129812419
134,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.13876423239707947,0.04672626778483391,0.13563378155231476,0.1004505306482315,0.15948255360126495,2020,05,14,-1,-1,-1,0.1311739128948954
135,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.12891779839992523,0.04477076977491379,0.11469921842217445,0.10246974788606167,0.14459370076656342,2020,05,15,-1,-1,-1,0.11235588517062535
136,OMNO2,ColumnAmountNO2TropCloudScreened,milan,45.5,9.1,2,0.13223658502101898,0.009333141148090363,0.13022734224796295,0.13022734224796295,0.13022735342383385,2020,05,16,-1,-1,-1,0.11869858940900532
